State,year_month,abortions_per_1000_women_ages_1544,birth_rate_per_1000_women_1544,women_1544_pop,months_since_dobbs,telehealth_share,shield_law_state,shield_law_access,gestational_limit_weeks,single_mothers_median_monthly_income,infant_child_care_cost_burden,snap_participation_rate.x,tanf _apps_per_1000,tanf_apps,tanf_one_parent_per1000_women_1544,medicaid_expansion_status,medicaid_abortion_funding_restrictions,RPP_all_items,state_unemployment_rate,minimum_wage,census_region,CPI,ban_state,policy_group.x,shield_group,tanf_resid,snap_resid,snap_participation_rate,policy_group.y,policy_group
NM,2024_11,3.28,4.09,411281,28,16%,1,0,24,2449,51,22.51%,51.22,21065,9.07,1,0,92.212,4.2,12,West,334.218,0,Non-Restrictive,Shield Law State,5.233852337,0.10854993,0.2251,Permissive,Permissive
NM,2024_12,2.97,4.53,411281,29,14%,1,0,24,2449,51,22.29%,52.37,21539,8.85,1,0,92.212,3.9,12,West,334.084,0,Non-Restrictive,Shield Law State,5.018124494,0.106360646,0.2229,Permissive,Permissive
NV,2022_04,1.83,4.22,624295,-3,11%,0,0,24,3032,37,14.38%,1.67,1041,4.22,1,1,96.339,5,9.5,West,307.145,0,Non-Restrictive,No Shield Law,-0.323632648,0.028676399,0.1438,Permissive,Permissive
NV,2022_05,1.75,4.27,624295,-2,14%,0,0,24,3032,37,14.53%,1.86,1164,4.35,1,1,96.339,5.1,9.5,West,309.645,0,Non-Restrictive,No Shield Law,-0.273337076,0.029976471,0.1453,Permissive,Permissive
NV,2022_06,2.11,4.25,624295,-1,14%,0,0,24,3032,37,14.77%,2.22,1386,4.37,1,1,96.339,5.5,9.5,West,313.496,0,Non-Restrictive,No Shield Law,-0.376113776,0.032068502,0.1477,Permissive,Permissive
NV,2022_07,1.95,4.67,624295,0,16%,1,0,24,3032,37,14.72%,2.13,1329,4.36,1,1,96.339,5.4,9.5,West,313.951,0,Non-Restrictive,Shield Law State,-0.400619982,0.031532116,0.1472,Permissive,Permissive
NV,2022_08,2.29,4.85,624295,1,15%,1,0,24,3032,37,14.93%,2.40,1501,4.68,1,1,96.339,5.4,9.5,West,314.013,0,Non-Restrictive,Shield Law State,-0.082596652,0.033627157,0.1493,Permissive,Permissive
NV,2022_09,2.07,4.59,624295,2,19%,1,0,24,3032,37,14.86%,2.18,1362,4.63,1,1,96.339,5.1,9.5,West,315.094,0,Non-Restrictive,Shield Law State,-0.167060847,0.032840709,0.1486,Permissive,Permissive
NV,2022_10,2.15,4.53,624295,3,17%,1,0,24,3032,37,14.98%,2.14,1338,4.47,1,1,96.339,5.1,9.5,West,317.299,0,Non-Restrictive,Shield Law State,-0.397360152,0.033864372,0.1498,Permissive,Permissive
NV,2022_11,2.07,4.57,624295,4,19%,1,0,24,3032,37,14.95%,1.94,1211,4.27,1,1,96.339,5.1,9.5,West,315.919,0,Non-Restrictive,Shield Law State,-0.553363308,0.033674732,0.1495,Permissive,Permissive
NV,2022_12,2.31,4.57,624295,5,20%,1,0,24,3032,37,15.06%,2.92,1824,4.2,1,1,96.339,4.9,9.5,West,314.599,0,Non-Restrictive,Shield Law State,-0.58127937,0.034880294,0.1506,Permissive,Permissive
NV,2023_01,2.46,4.34,"626,341",6,20%,1,0,24,3391,32,15.55%,8.33,5216,4.06,1,1,97.861,5.4,10.25,West,317.477,0,Non-Restrictive,Shield Law State,-1.392265519,0.039277753,0.1555,Permissive,Permissive
NV,2023_02,2.3,3.91,"626,341",7,21%,1,0,24,3391,32,15.50%,8.35,5227,3.95,1,1,97.861,5.3,10.25,West,319.13,0,Non-Restrictive,Shield Law State,-1.554966086,0.038645561,0.155,Permissive,Permissive
NV,2023_03,2.52,4.14,"626,341",8,20%,1,0,24,3391,32,15.44%,8.24,5160,3.9,1,1,97.861,5,10.25,West,320.715,0,Non-Restrictive,Shield Law State,-1.655498694,0.037918806,0.1544,Permissive,Permissive
NV,2023_04,2.19,3.94,"626,341",9,21%,1,0,24,3391,32,15.15%,6.94,4348,3.92,1,1,97.861,4.8,10.25,West,322.187,0,Non-Restrictive,Shield Law State,-1.682428661,0.034901089,0.1515,Permissive,Permissive
NV,2023_05,2.17,4.09,"626,341",10,23%,1,0,24,3391,32,15.36%,7.22,4525,3.98,1,1,97.861,5.1,10.25,West,323.525,0,Non-Restrictive,Shield Law State,-1.665086471,0.036894088,0.1536,Permissive,Permissive
NV,2023_06,2.22,4.21,"626,341",11,17%,1,0,24,3391,32,15.53%,6.66,4174,3.97,1,1,97.861,5.2,10.25,West,324.448,0,Non-Restrictive,Shield Law State,-1.704513345,0.038520274,0.1553,Permissive,Permissive
NV,2023_07,2.01,4.24,"626,341",12,23%,1,0,24,3391,32,15.62%,6.25,3912,4.03,1,1,97.861,5.3,10.25,West,324.865,0,Non-Restrictive,Shield Law State,-1.657808044,0.039386926,0.1562,Permissive,Permissive
NV,2023_08,2.25,4.59,"626,341",13,22%,1,0,24,3391,32,15.75%,7.65,4789,4.17,1,1,97.861,5.3,10.25,West,326.234,0,Non-Restrictive,Shield Law State,-1.561454189,0.040577446,0.1575,Permissive,Permissive
NV,2023_09,2.08,4.32,"626,341",14,31%,1,0,24,3391,32,15.81%,7.32,4586,4.15,1,1,97.861,5.2,10.25,West,327.491,0,Non-Restrictive,Shield Law State,-1.621529575,0.041076922,0.1581,Permissive,Permissive
NV,2023_10,2.17,4.41,"626,341",15,29%,1,0,24,3391,32,15.79%,7.55,4729,4.08,1,1,97.861,5.2,10.25,West,327.708,0,Non-Restrictive,Shield Law State,-1.698447919,0.040859569,0.1579,Permissive,Permissive
NV,2023_11,2.11,4.25,"626,341",16,29%,1,0,24,3391,32,15.71%,6.72,4212,3.95,1,1,97.861,4.9,10.25,West,326.299,0,Non-Restrictive,Shield Law State,-1.783526504,0.040172248,0.1571,Permissive,Permissive
NV,2023_12,2.25,4.33,"626,341",17,30%,1,0,24,3391,32,15.55%,6.62,4147,3.78,1,1,97.861,5,10.25,West,325.932,0,Non-Restrictive,Shield Law State,-1.941825894,0.038601597,0.1555,Permissive,Permissive
NV,2024_01,2.6,4,645940,18,31%,1,0,24,3292,32,15.43%,8.58,5540,3.59,1,1,99.979,5.4,10.25,West,328.053,0,Non-Restrictive,Shield Law State,-3.005498386,0.036852931,0.1543,Permissive,Permissive
NV,2024_02,2.35,3.99,645940,19,30%,1,0,24,3292,32,15.43%,7.29,4712,3.49,1,1,99.979,5.4,10.25,West,329.339,0,Non-Restrictive,Shield Law State,-3.146498344,0.036750088,0.1543,Permissive,Permissive
NV,2024_03,2.57,4.09,645940,20,30%,1,0,24,3292,32,15.41%,6.39,4126,3.42,1,1,99.979,5.3,10.25,West,332.202,0,Non-Restrictive,Shield Law State,-3.307775855,0.036321131,0.1541,Permissive,Permissive
NV,2024_04,2.18,3.91,645940,21,31%,1,0,24,3292,32,15.39%,7.05,4556,3.45,1,1,99.979,5.2,10.25,West,334.05,0,Non-Restrictive,Shield Law State,-3.336693368,0.035973344,0.1539,Permissive,Permissive
NV,2024_05,2.32,4.01,645940,22,29%,1,0,24,3292,32,15.47%,6.94,4484,3.53,1,1,99.979,5.3,10.25,West,334.292,0,Non-Restrictive,Shield Law State,-3.264408756,0.036753991,0.1547,Permissive,Permissive
NV,2024_06,2.26,4.1,645940,23,32%,1,0,24,3292,32,15.59%,6.83,4409,3.63,1,1,99.979,5.8,10.25,West,333.662,0,Non-Restrictive,Shield Law State,-3.144323241,0.038004373,0.1559,Permissive,Permissive
NV,2024_07,2.24,4.26,645940,24,35%,1,0,24,3292,32,15.70%,8.03,5189,3.64,1,1,99.979,6.1,12,West,333.174,0,Non-Restrictive,Shield Law State,-3.118764936,0.039143399,0.157,Permissive,Permissive
NV,2024_08,2.18,4.42,645940,25,33%,1,0,24,3292,32,15.78%,8.39,5419,3.71,1,1,99.979,5.9,12,West,333.442,0,Non-Restrictive,Shield Law State,-3.057309251,0.039921967,0.1578,Permissive,Permissive
NV,2024_09,2.03,4.39,645940,26,33%,1,0,24,3292,32,15.80%,7.50,4845,3.82,1,1,99.979,5.5,12,West,334.265,0,Non-Restrictive,Shield Law State,-2.973547949,0.04005615,0.158,Permissive,Permissive
NV,2024_10,2.26,4.42,645940,27,32%,1,0,24,3292,32,15.71%,8.10,5234,3.96,1,1,99.979,5.6,12,West,334.558,0,Non-Restrictive,Shield Law State,-2.842889308,0.039132719,0.1571,Permissive,Permissive
NV,2024_11,2.03,4.16,645940,28,37%,1,0,24,3292,32,15.63%,6.53,4218,3.75,1,1,99.979,5.7,12,West,334.218,0,Non-Restrictive,Shield Law State,-3.042049505,0.038359909,0.1563,Permissive,Permissive
NV,2024_12,2.07,4.38,645940,29,37%,1,0,24,3292,32,15.54%,5.94,3837,3.72,1,1,99.979,5.6,12,West,334.084,0,Non-Restrictive,Shield Law State,-3.067777348,0.037470625,0.1554,Permissive,Permissive
NY,2022_04,2.3,4.3,3879882,-3,4%,1,1,24,2957,52,14.57%,0.08,310,11.67,1,0,107.557,4.2,13.2,Northeast,300.325,0,Non-Restrictive,Shield Law State,3.074545609,0.029114173,0.1457,Permissive,Permissive
NY,2022_05,2.41,4.47,3879882,-2,5%,1,1,24,2957,52,14.58%,0.09,337,11.57,1,0,107.557,4,13.2,Northeast,302.939,0,Non-Restrictive,Shield Law State,2.89120666,0.029005129,0.1458,Permissive,Permissive
NY,2022_06,2.57,4.55,3879882,-1,5%,1,1,24,2957,52,14.55%,0.10,407,11.62,1,0,107.557,4.2,13.2,Northeast,306.453,0,Non-Restrictive,Shield Law State,2.829174116,0.02842411,0.1455,Permissive,Permissive
NY,2022_07,2.47,4.76,3879882,0,6%,1,1,24,2957,52,14.63%,0.09,355,11.85,1,0,107.557,4.4,13.2,Northeast,305.916,0,Non-Restrictive,Shield Law State,3.076294627,0.029267055,0.1463,Permissive,Permissive
NY,2022_08,2.61,4.75,3879882,1,6%,1,1,24,2957,52,14.59%,0.12,450,11.94,1,0,107.557,4.3,13.2,Northeast,306.855,0,Non-Restrictive,Shield Law State,3.136357644,0.028791962,0.1459,Permissive,Permissive
NY,2022_09,2.39,4.43,3879882,2,6%,1,1,24,2957,52,14.44%,0.11,434,12.07,1,0,107.557,3.6,13.2,Northeast,307.152,0,Non-Restrictive,Shield Law State,3.256888758,0.02726821,0.1444,Permissive,Permissive
NY,2022_10,2.4,4.57,3879882,3,6%,1,1,24,2957,52,14.36%,0.11,429,12.17,1,0,107.557,3.7,13.2,Northeast,308.001,0,Non-Restrictive,Shield Law State,3.329821134,0.026400315,0.1436,Permissive,Permissive
NY,2022_11,1.92,4.45,3879882,4,8%,1,1,24,2957,52,14.38%,0.10,386,12.2,1,0,107.557,3.8,13.2,Northeast,308.394,0,Non-Restrictive,Shield Law State,3.347291598,0.026568886,0.1438,Permissive,Permissive
NY,2022_12,2.27,4.55,3879882,5,9%,1,1,24,2957,52,14.65%,0.08,326,12.15,1,0,107.557,3.8,13.2,Northeast,308.15,0,Non-Restrictive,Shield Law State,3.30507075,0.029288399,0.1465,Permissive,Permissive
NY,2023_01,2.28,4.3,"3,860,526",6,10%,1,1,24,3093,53,14.79%,0.08,296,12.26,1,0,107.842,4.4,14.2,Northeast,310.323,0,Non-Restrictive,Shield Law State,3.237328674,0.030463617,0.1479,Permissive,Permissive
NY,2023_02,2.12,3.84,"3,860,526",7,8%,1,1,24,3093,53,14.75%,0.07,281,12.33,1,0,107.842,4.5,14.2,Northeast,311.986,0,Non-Restrictive,Shield Law State,3.254309288,0.029930625,0.1475,Permissive,Permissive
NY,2023_03,2.64,4.41,"3,860,526",8,8%,1,1,24,3093,53,14.93%,0.08,301,12.67,1,0,107.842,4.1,14.2,Northeast,311.243,0,Non-Restrictive,Shield Law State,3.617997444,0.031790044,0.1493,Permissive,Permissive
NY,2023_04,2.38,4.15,"3,860,526",9,10%,1,1,24,3093,53,14.70%,0.08,305,12.62,1,0,107.842,3.5,14.2,Northeast,311.848,0,Non-Restrictive,Shield Law State,3.548708973,0.029441661,0.147,Permissive,Permissive
NY,2023_05,2.48,4.5,"3,860,526",10,9%,1,1,24,3093,53,14.71%,0.10,379,12.68,1,0,107.842,3.8,14.2,Northeast,312.241,0,Non-Restrictive,Shield Law State,3.596179436,0.029510232,0.1471,Permissive,Permissive
NY,2023_06,2.52,4.52,"3,860,526",11,8%,1,1,24,3093,53,14.62%,0.09,364,13.04,1,0,107.842,4,14.2,Northeast,313.329,0,Non-Restrictive,Shield Law State,3.921492069,0.028523224,0.1462,Permissive,Permissive
NY,2023_07,2.42,4.61,"3,860,526",12,10%,1,1,24,3093,53,14.56%,0.10,369,12.94,1,0,107.842,4.1,14.2,Northeast,313.952,0,Non-Restrictive,Shield Law State,3.801629726,0.027873402,0.1456,Permissive,Permissive
NY,2023_08,2.67,4.66,"3,860,526",13,8%,1,1,24,3093,53,14.45%,0.11,438,13.06,1,0,107.842,4.4,14.2,Northeast,315.441,0,Non-Restrictive,Shield Law State,3.874157769,0.026654325,0.1445,Permissive,Permissive
NY,2023_09,2.41,4.45,"3,860,526",14,8%,1,1,24,3093,53,14.30%,0.11,432,13.15,1,0,107.842,3.9,14.2,Northeast,316.373,0,Non-Restrictive,Shield Law State,3.934443958,0.025079792,0.143,Permissive,Permissive
NY,2023_10,2.55,4.56,"3,860,526",15,8%,1,1,24,3093,53,14.40%,0.09,334,23.15,1,0,107.842,4.1,14.2,Northeast,316.3,0,Non-Restrictive,Shield Law State,13.93677133,0.02608563,0.144,Permissive,Permissive
NY,2023_11,2.36,4.43,"3,860,526",16,9%,1,1,24,3093,53,14.34%,0.10,385,23.07,1,0,107.842,3.9,14.2,Northeast,316.252,0,Non-Restrictive,Shield Law State,13.85830165,0.025489468,0.1434,Permissive,Permissive
NY,2023_12,2.57,4.31,"3,860,526",17,8%,1,1,24,3093,53,14.45%,0.08,298,23.43,1,0,107.842,4,14.2,Northeast,316.143,0,Non-Restrictive,Shield Law State,14.22177677,0.026598185,0.1445,Permissive,Permissive
NY,2024_01,2.79,4.28,3947256,18,8%,1,1,24,3409,50,14.49%,0.09,374,23.27,1,0,107.921,4.4,15,Northeast,318.133,0,Non-Restrictive,Shield Law State,13.96826686,0.026824905,0.1449,Permissive,Permissive
NY,2024_02,2.57,4.11,3947256,19,7%,1,1,24,3409,50,14.58%,0.10,412,23.87,1,0,107.921,4.6,15,Northeast,319.577,0,Non-Restrictive,Shield Law State,14.52222958,0.027609426,0.1458,Permissive,Permissive
NY,2024_03,2.64,4.32,3947256,20,7%,1,1,24,3409,50,14.71%,0.09,374,24.33,1,0,107.921,4.3,15,Northeast,321.741,0,Non-Restrictive,Shield Law State,14.91323743,0.028736369,0.1471,Permissive,Permissive
NY,2024_04,2.67,4.21,3947256,21,8%,1,1,24,3409,50,14.79%,0.09,360,24.42,1,0,107.921,3.9,15,Northeast,323.035,0,Non-Restrictive,Shield Law State,14.96198242,0.029432886,0.1479,Permissive,Permissive
NY,2024_05,2.85,4.51,3947256,22,8%,1,1,24,3409,50,14.83%,0.10,413,24.64,1,0,107.921,4,15,Northeast,324.439,0,Non-Restrictive,Shield Law State,15.13722041,0.029720607,0.1483,Permissive,Permissive
NY,2024_06,2.53,4.23,3947256,23,8%,1,1,24,3409,50,14.81%,0.09,359,24.87,1,0,107.921,4.3,15,Northeast,325.271,0,Non-Restrictive,Shield Law State,15.34069478,0.029454071,0.1481,Permissive,Permissive
NY,2024_07,2.72,4.57,3947256,24,9%,1,1,24,3409,50,14.87%,0.10,401,25.1,1,0,107.921,4.8,15,Northeast,325.339,0,Non-Restrictive,Shield Law State,15.56852682,0.030048633,0.1487,Permissive,Permissive
NY,2024_08,2.56,4.61,3947256,25,8%,1,1,24,3409,50,14.89%,0.11,416,25.21,1,0,107.921,4.8,15,Northeast,326.14,0,Non-Restrictive,Shield Law State,15.65298952,0.030184576,0.1489,Permissive,Permissive
NY,2024_09,2.33,4.33,3947256,26,8%,1,1,24,3409,50,14.87%,0.11,443,25.36,1,0,107.921,4,15,Northeast,327.156,0,Non-Restrictive,Shield Law State,15.77059764,0.029903325,0.1487,Permissive,Permissive
NY,2024_10,2.49,4.38,3947256,27,8%,1,1,24,3409,50,14.91%,0.12,456,25.55,1,0,107.921,4.2,15,Northeast,327.421,0,Non-Restrictive,Shield Law State,15.95214897,0.030282133,0.1491,Permissive,Permissive
NY,2024_11,2.39,4.22,3947256,28,10%,1,1,24,3409,50,14.84%,0.09,352,25.54,1,0,107.921,4.2,15,Northeast,327.277,0,Non-Restrictive,Shield Law State,15.94673995,0.029593649,0.1484,Permissive,Permissive
NY,2024_12,2.48,4.31,3947256,29,9%,1,1,24,3409,50,14.90%,0.09,359,25.42,1,0,107.921,4.2,15,Northeast,327.24,0,Non-Restrictive,Shield Law State,15.82791957,0.030196608,0.149,Permissive,Permissive
OH,2022_04,0.93,4.57,2236435,-3,0%,0,0,22,2448,34,12.73%,3.44,7684,2.14,1,1,91.506,3.7,9.3,Midwest,268.639,0,Non-Restrictive,No Shield Law,0.66331076,0.016120703,0.1273,Permissive,Permissive
OH,2022_05,0.9,4.75,2236435,-2,0%,0,0,22,2448,34,12.74%,3.57,7990,2.13,1,1,91.506,3.6,9.3,Midwest,272.673,0,Non-Restrictive,No Shield Law,0.524699695,0.0158981,0.1274,Permissive,Permissive
OH,2022_06,0.82,4.88,2236435,-1,0%,0,0,22,2448,34,12.77%,4.16,9310,2.07,1,1,91.506,4.4,9.3,Midwest,277.072,0,Non-Restrictive,No Shield Law,0.324451784,0.015846307,0.1277,Permissive,Permissive
OH,2022_07,0.35,5,2236435,0,0%,0,0,22,2448,34,12.68%,4.34,9705,2.17,1,1,91.506,4.3,9.3,Midwest,276.525,0,Non-Restrictive,No Shield Law,0.441891113,0.014990051,0.1268,Permissive,Permissive
OH,2022_08,0.35,5.24,2236435,1,0%,0,0,22,2448,34,12.64%,5.00,11185,2.26,1,1,91.506,4.2,9.3,Midwest,275.875,0,Non-Restrictive,No Shield Law,0.552614264,0.014642032,0.1264,Permissive,Permissive
OH,2022_09,0.48,4.79,2236435,2,0%,0,0,22,2448,34,12.50%,4.87,10891,2.27,1,1,91.506,3.8,9.3,Midwest,276.549,0,Non-Restrictive,No Shield Law,0.54112595,0.013188132,0.125,Permissive,Permissive
OH,2022_10,0.67,4.75,2236435,3,0%,0,0,22,2448,34,12.39%,4.65,10410,2.26,1,1,91.506,3.7,9.3,Midwest,276.908,0,Non-Restrictive,No Shield Law,0.519680394,0.012059422,0.1239,Permissive,Permissive
OH,2022_11,0.68,4.77,2236435,4,0%,0,0,22,2448,34,12.31%,4.48,10013,2.18,1,1,91.506,3.4,9.3,Midwest,276.436,0,Non-Restrictive,No Shield Law,0.45472859,0.011297169,0.1231,Permissive,Permissive
OH,2022_12,0.79,5,2236435,5,0%,0,0,22,2448,34,12.30%,4.28,9569,2.23,1,1,91.506,3.5,9.3,Midwest,275.182,0,Non-Restrictive,No Shield Law,0.544708331,0.011297452,0.123,Permissive,Permissive
OH,2023_01,0.85,4.73,"2,251,014",6,0%,0,0,22,2607,39,12.14%,4.53,10187,2.13,1,1,91.903,4.2,10.1,Midwest,277.332,0,Non-Restrictive,No Shield Law,0.225075484,0.009454465,0.1214,Permissive,Permissive
OH,2023_02,0.84,4.3,"2,251,014",7,0%,0,0,22,2607,39,11.87%,5.11,11511,2.09,1,1,91.903,4.2,10.1,Midwest,278.672,0,Non-Restrictive,No Shield Law,0.142353911,0.006647304,0.1187,Permissive,Permissive
OH,2023_03,0.92,4.84,"2,251,014",8,0%,0,0,22,2607,39,12.23%,5.99,13476,2.08,1,1,91.903,3.9,10.1,Midwest,280.33,0,Non-Restrictive,No Shield Law,0.079493934,0.010114712,0.1223,Permissive,Permissive
OH,2023_04,0.82,4.5,"2,251,014",9,0%,0,0,22,2607,39,11.89%,5.17,11644,2.03,1,1,91.903,3.1,10.1,Midwest,281.927,0,Non-Restrictive,No Shield Law,-0.021421254,0.006586998,0.1189,Permissive,Permissive
